"age_id";"gender";"year_id";"Dxt_HMD"
"19";"Male";"2005";"2932.47"
"19";"Male";"2006";"2941.42"
"19";"Male";"2007";"2894.36"
"19";"Male";"2008";"2717.23"
"19";"Male";"2009";"2483.36"
"19";"Male";"2010";"2409.17"
"19";"Male";"2011";"2484.2"
"19";"Male";"2012";"2277.17"
"19";"Male";"2013";"2099.16"
"19";"Male";"2014";"2122.18"
"19";"Male";"2015";"2226.15"
"19";"Male";"2016";"2386.16"
"19";"Male";"2017";"2455.16"
"19";"Male";"2018";"2167.16"
"19";"Male";"2019";"2242.16"
"19";"Male";"2020";"2820.12"
"20";"Female";"2000";"911.05"
"20";"Female";"2001";"900.06"
"20";"Female";"2002";"908.06"
"20";"Female";"2003";"963.06"
"20";"Female";"2004";"918.06"
"20";"Female";"2005";"928.04"
"20";"Female";"2006";"919.04"
"20";"Female";"2007";"904.04"
"20";"Female";"2008";"905.04"
"20";"Female";"2009";"845.06"
"20";"Female";"2010";"875.02"
"20";"Female";"2011";"838.02"
"20";"Female";"2012";"856.04"
"20";"Female";"2013";"860.02"
"20";"Female";"2014";"821.04"
"20";"Female";"2015";"866.03"
"20";"Female";"2016";"901.02"
"20";"Female";"2017";"905.02"
"20";"Female";"2018";"890.02"
"20";"Female";"2019";"861.02"
"20";"Female";"2020";"975.02"
"20";"Male";"2000";"2812.69"
"20";"Male";"2001";"2855.79"
"20";"Male";"2002";"2935.69"
"20";"Male";"2003";"2978.67"
"20";"Male";"2004";"2834.65"
"20";"Male";"2005";"2933.48"
"20";"Male";"2006";"3087.44"
"20";"Male";"2007";"2865.36"
"20";"Male";"2008";"2878.24"
"20";"Male";"2009";"2677.39"
"20";"Male";"2010";"2583.18"
"20";"Male";"2011";"2567.2"
"20";"Male";"2012";"2550.2"
"20";"Male";"2013";"2410.17"
"20";"Male";"2014";"2368.2"
"20";"Male";"2015";"2499.18"
"20";"Male";"2016";"2602.18"
"20";"Male";"2017";"2633.16"
"20";"Male";"2018";"2382.18"
"20";"Male";"2019";"2452.18"
"20";"Male";"2020";"3011.14"
"21";"Female";"2000";"924.05"
"21";"Female";"2001";"957.07"
"21";"Female";"2002";"1017.77"
"21";"Female";"2003";"991.06"
"21";"Female";"2004";"970.06"
"21";"Female";"2005";"954.04"
"21";"Female";"2006";"1059.04"
"21";"Female";"2007";"1004.04"
"21";"Female";"2008";"940.04"
"21";"Female";"2009";"932.06"
"21";"Female";"2010";"933.03"
"21";"Female";"2011";"987.02"
"21";"Female";"2012";"938.04"
"21";"Female";"2013";"894.02"
"21";"Female";"2014";"976.04"
"21";"Female";"2015";"993.04"
"21";"Female";"2016";"1032.03"
"21";"Female";"2017";"1028.02"
"21";"Female";"2018";"946.02"
"21";"Female";"2019";"949.03"
"21";"Female";"2020";"1162.02"
"21";"Male";"2000";"2858.7"
"21";"Male";"2001";"3136.87"
"21";"Male";"2002";"3071.73"
"21";"Male";"2003";"3030.68"
"21";"Male";"2004";"3121.71"
"21";"Male";"2005";"3219.52"
"21";"Male";"2006";"3292.47"
"21";"Male";"2007";"3184.4"
"21";"Male";"2008";"3006.25"
"21";"Male";"2009";"2929.42"
"21";"Male";"2010";"2863.2"
"21";"Male";"2011";"2876.22"
"21";"Male";"2012";"2857.22"
"21";"Male";"2013";"2788.21"
"21";"Male";"2014";"2724.22"
"21";"Male";"2015";"2853.2"
"21";"Male";"2016";"3148.22"
"21";"Male";"2017";"2865.18"
"21";"Male";"2018";"2776.21"
"21";"Male";"2019";"2872.2"
"21";"Male";"2020";"3408.15"
"22";"Female";"2000";"863.04"
"22";"Female";"2001";"840.06"
"22";"Female";"2002";"942.35"
"22";"Female";"2003";"1037.06"
"22";"Female";"2004";"960.06"
"22";"Female";"2005";"992.04"
"22";"Female";"2006";"969.04"
"22";"Female";"2007";"975.04"
"22";"Female";"2008";"952.04"
"22";"Female";"2009";"914.06"
"22";"Female";"2010";"939.03"
"22";"Female";"2011";"960.02"
"22";"Female";"2012";"1009.04"
"22";"Female";"2013";"976.02"
"22";"Female";"2014";"1038.04"
"22";"Female";"2015";"1022.04"
"22";"Female";"2016";"1108.04"
"22";"Female";"2017";"1087.03"
"22";"Female";"2018";"1011.02"
"22";"Female";"2019";"975.03"
"22";"Female";"2020";"1167.02"
"22";"Male";"2000";"2647.65"
"22";"Male";"2001";"2874.79"
"22";"Male";"2002";"2939.69"
"22";"Male";"2003";"3127.2"
"22";"Male";"2004";"3062.7"
"22";"Male";"2005";"3198.52"
"22";"Male";"2006";"3190.46"
"22";"Male";"2007";"3335.42"
"22";"Male";"2008";"3120.26"
"22";"Male";"2009";"2744.4"
"22";"Male";"2010";"2762.19"
"22";"Male";"2011";"3021.23"
"22";"Male";"2012";"3087.25"
"22";"Male";"2013";"2932.22"
"22";"Male";"2014";"2989.25"
"22";"Male";"2015";"3133.22"
"22";"Male";"2016";"3279.23"
"22";"Male";"2017";"3113.2"
"22";"Male";"2018";"2950.22"
"22";"Male";"2019";"2908.2"
"22";"Male";"2020";"3519.16"
"23";"Female";"2000";"849.04"
"23";"Female";"2001";"917.07"
"23";"Female";"2002";"874.05"
"23";"Female";"2003";"1013.06"
"23";"Female";"2004";"948.06"
"23";"Female";"2005";"1001.04"
"23";"Female";"2006";"961.04"
"23";"Female";"2007";"1002.04"
"23";"Female";"2008";"963.04"
"23";"Female";"2009";"1018.07"
"23";"Female";"2010";"938.03"
"23";"Female";"2011";"1011.02"
"23";"Female";"2012";"1009.04"
"23";"Female";"2013";"1067.04"
"23";"Female";"2014";"1015.04"
"23";"Female";"2015";"1086.04"
"23";"Female";"2016";"1196.04"
"23";"Female";"2017";"1205.04"
"23";"Female";"2018";"1109.02"
"23";"Female";"2019";"1166.04"
"23";"Female";"2020";"1339.03"
"23";"Male";"2000";"2548.62"
"23";"Male";"2001";"2694.75"
"23";"Male";"2002";"2880.68"
"23";"Male";"2003";"2992.16"
"23";"Male";"2004";"2956.68"
"23";"Male";"2005";"3180.52"
"23";"Male";"2006";"3315.47"
"23";"Male";"2007";"3108.38"
"23";"Male";"2008";"3051.25"
"23";"Male";"2009";"2915.43"
"23";"Male";"2010";"2774.2"
"23";"Male";"2011";"2964.23"
"23";"Male";"2012";"2832.22"
"23";"Male";"2013";"3026.22"
"23";"Male";"2014";"3059.25"
"23";"Male";"2015";"3250.23"
"23";"Male";"2016";"3526.24"
"23";"Male";"2017";"3388.21"
"23";"Male";"2018";"3140.24"
"23";"Male";"2019";"2980.21"
"23";"Male";"2020";"3697.17"
"24";"Female";"2000";"822.04"
"24";"Female";"2001";"887.06"
"24";"Female";"2002";"920.05"
"24";"Female";"2003";"1006.05"
"24";"Female";"2004";"1010.06"
"24";"Female";"2005";"1035.04"
"24";"Female";"2006";"1088.04"
"24";"Female";"2007";"1039.04"
"24";"Female";"2008";"962.03"
"24";"Female";"2009";"1050.06"
"24";"Female";"2010";"1052.04"
"24";"Female";"2011";"973.02"
"24";"Female";"2012";"1064.04"
"24";"Female";"2013";"1103.04"
"24";"Female";"2014";"1068.04"
"24";"Female";"2015";"1183.04"
"24";"Female";"2016";"1225.04"
"24";"Female";"2017";"1261.03"
"24";"Female";"2018";"1190.03"
"24";"Female";"2019";"1175.04"
"24";"Female";"2020";"1362.04"
"24";"Male";"2000";"2510.62"
"24";"Male";"2001";"2634.73"
"24";"Male";"2002";"2746.65"
"24";"Male";"2003";"2839.63"
"24";"Male";"2004";"2936.67"
"24";"Male";"2005";"3092.5"
"24";"Male";"2006";"3270.47"
"24";"Male";"2007";"3267.4"
"24";"Male";"2008";"3010.25"
"24";"Male";"2009";"2872.41"
"24";"Male";"2010";"2945.2"
"24";"Male";"2011";"2878.22"
"24";"Male";"2012";"2904.22"
"24";"Male";"2013";"2949.21"
"24";"Male";"2014";"3149.26"
"24";"Male";"2015";"3424.24"
"24";"Male";"2016";"3746.26"
"24";"Male";"2017";"3654.23"
"24";"Male";"2018";"3380.25"
"24";"Male";"2019";"3174.22"
"24";"Male";"2020";"3898.17"
"25";"Female";"2000";"894.05"
"25";"Female";"2001";"934.07"
"25";"Female";"2002";"920.06"
"25";"Female";"2003";"943.06"
"25";"Female";"2004";"947.06"
"25";"Female";"2005";"1055.04"
"25";"Female";"2006";"1093.04"
"25";"Female";"2007";"1055.04"
"25";"Female";"2008";"1087.04"
"25";"Female";"2009";"1051.06"
"25";"Female";"2010";"1066.04"
"25";"Female";"2011";"1108.03"
"25";"Female";"2012";"1066.04"
"25";"Female";"2013";"1050.03"
"25";"Female";"2014";"1142.04"
"25";"Female";"2015";"1285.04"
"25";"Female";"2016";"1380.04"
"25";"Female";"2017";"1414.04"
"25";"Female";"2018";"1298.04"
"25";"Female";"2019";"1272.04"
"25";"Female";"2020";"1563.04"
"25";"Male";"2000";"2405.58"
"25";"Male";"2001";"2473.69"
"25";"Male";"2002";"2588.61"
"25";"Male";"2003";"2668.6"
"25";"Male";"2004";"2910.67"
"25";"Male";"2005";"3061.49"
"25";"Male";"2006";"3250.47"
"25";"Male";"2007";"3076.39"
"25";"Male";"2008";"3058.26"
"25";"Male";"2009";"2827.41"
"25";"Male";"2010";"2851.2"
"25";"Male";"2011";"2906.23"
"25";"Male";"2012";"2891.22"
"25";"Male";"2013";"2913.21"
"25";"Male";"2014";"3112.26"
"25";"Male";"2015";"3470.24"
"25";"Male";"2016";"3925.27"
"25";"Male";"2017";"3853.24"
"25";"Male";"2018";"3546.27"
"25";"Male";"2019";"3482.24"
"25";"Male";"2020";"4143.19"
"26";"Female";"2000";"901.05"
"26";"Female";"2001";"939.06"
"26";"Female";"2002";"942.06"
"26";"Female";"2003";"1022.06"
"26";"Female";"2004";"1042.06"
"26";"Female";"2005";"1030.04"
"26";"Female";"2006";"1119.04"
"26";"Female";"2007";"1170.04"
"26";"Female";"2008";"1095.04"
"26";"Female";"2009";"1177.08"
"26";"Female";"2010";"1085.04"
"26";"Female";"2011";"1155.04"
"26";"Female";"2012";"1144.04"
"26";"Female";"2013";"1170.04"
"26";"Female";"2014";"1240.05"
"26";"Female";"2015";"1258.04"
"26";"Female";"2016";"1477.04"
"26";"Female";"2017";"1412.04"
"26";"Female";"2018";"1459.04"
"26";"Female";"2019";"1390.04"
"26";"Female";"2020";"1614.04"
"26";"Male";"2000";"2349.58"
"26";"Male";"2001";"2634.73"
"26";"Male";"2002";"2646.63"
"26";"Male";"2003";"2656.6"
"26";"Male";"2004";"2742.63"
"26";"Male";"2005";"2978.48"
"26";"Male";"2006";"3094.44"
"26";"Male";"2007";"3058.38"
"26";"Male";"2008";"2926.24"
"26";"Male";"2009";"2932.43"
"26";"Male";"2010";"2872.2"
"26";"Male";"2011";"2943.23"
"26";"Male";"2012";"2982.23"
"26";"Male";"2013";"2984.22"
"26";"Male";"2014";"3100.26"
"26";"Male";"2015";"3295.23"
"26";"Male";"2016";"3794.27"
"26";"Male";"2017";"4098.26"
"26";"Male";"2018";"3771.28"
"26";"Male";"2019";"3696.25"
"26";"Male";"2020";"4349.2"
"27";"Female";"2000";"1001.06"
"27";"Female";"2001";"1011.08"
"27";"Female";"2002";"949.06"
"27";"Female";"2003";"1054.06"
"27";"Female";"2004";"1048.06"
"27";"Female";"2005";"1023.04"
"27";"Female";"2006";"1198.04"
"27";"Female";"2007";"1147.04"
"27";"Female";"2008";"1149.04"
"27";"Female";"2009";"1182.08"
"27";"Female";"2010";"1105.04"
"27";"Female";"2011";"1113.03"
"27";"Female";"2012";"1167.04"
"27";"Female";"2013";"1234.04"
"27";"Female";"2014";"1198.05"
"27";"Female";"2015";"1328.04"
"27";"Female";"2016";"1535.04"
"27";"Female";"2017";"1666.04"
"27";"Female";"2018";"1581.04"
"27";"Female";"2019";"1518.04"
"27";"Female";"2020";"1818.04"
"27";"Male";"2000";"2483.6"
"27";"Male";"2001";"2496.69"
"27";"Male";"2002";"2539.59"
"27";"Male";"2003";"2551.57"
"27";"Male";"2004";"2733.63"
"27";"Male";"2005";"2875.47"
"27";"Male";"2006";"3080.44"
"27";"Male";"2007";"3081.39"
"27";"Male";"2008";"3005.25"
"27";"Male";"2009";"2834.41"
"27";"Male";"2010";"2834.2"
"27";"Male";"2011";"2874.22"
"27";"Male";"2012";"2948.23"
"27";"Male";"2013";"3057.22"
"27";"Male";"2014";"3034.25"
"27";"Male";"2015";"3415.24"
"27";"Male";"2016";"3932.27"
"27";"Male";"2017";"4151.26"
"27";"Male";"2018";"4116.31"
"27";"Male";"2019";"3865.27"
"27";"Male";"2020";"4714.21"
"28";"Female";"2000";"1066.06"
"28";"Female";"2001";"1098.08"
"28";"Female";"2002";"1053.06"
"28";"Female";"2003";"1035.06"
"28";"Female";"2004";"1038.06"
"28";"Female";"2005";"1120.04"
"28";"Female";"2006";"1104.04"
"28";"Female";"2007";"1188.04"
"28";"Female";"2008";"1224.04"
"28";"Female";"2009";"1294.08"
"28";"Female";"2010";"1261.04"
"28";"Female";"2011";"1172.03"
"28";"Female";"2012";"1293.04"
"28";"Female";"2013";"1278.04"
"28";"Female";"2014";"1316.06"
"28";"Female";"2015";"1387.04"
"28";"Female";"2016";"1564.04"
"28";"Female";"2017";"1744.04"
"28";"Female";"2018";"1688.04"
"28";"Female";"2019";"1628.06"
"28";"Female";"2020";"1952.04"
"28";"Male";"2000";"2563.63"
"28";"Male";"2001";"2665.73"
"28";"Male";"2002";"2498.59"
"28";"Male";"2003";"2536.57"
"28";"Male";"2004";"2514.58"
"28";"Male";"2005";"2737.44"
"28";"Male";"2006";"2880.41"
"28";"Male";"2007";"2971.37"
"28";"Male";"2008";"3040.25"
"28";"Male";"2009";"2931.43"
"28";"Male";"2010";"2926.2"
"28";"Male";"2011";"2943.23"
"28";"Male";"2012";"2992.24"
"28";"Male";"2013";"3015.22"
"28";"Male";"2014";"3163.26"
"28";"Male";"2015";"3364.23"
"28";"Male";"2016";"4027.28"
"28";"Male";"2017";"4166.27"
"28";"Male";"2018";"4145.31"
"28";"Male";"2019";"4130.29"
"28";"Male";"2020";"5019.22"
"29";"Female";"2000";"1202.06"
"29";"Female";"2001";"1221.09"
"29";"Female";"2002";"1142.06"
"29";"Female";"2003";"1152.07"
"29";"Female";"2004";"1143.06"
"29";"Female";"2005";"1100.04"
"29";"Female";"2006";"1204.04"
"29";"Female";"2007";"1264.04"
"29";"Female";"2008";"1230.04"
"29";"Female";"2009";"1338.08"
"29";"Female";"2010";"1320.04"
"29";"Female";"2011";"1332.04"
"29";"Female";"2012";"1371.05"
"29";"Female";"2013";"1301.04"
"29";"Female";"2014";"1412.06"
"29";"Female";"2015";"1466.04"
"29";"Female";"2016";"1587.04"
"29";"Female";"2017";"1655.04"
"29";"Female";"2018";"1806.04"
"29";"Female";"2019";"1721.06"
"29";"Female";"2020";"2193.05"
"29";"Male";"2000";"2818.69"
"29";"Male";"2001";"2739.76"
"29";"Male";"2002";"2685.63"
"29";"Male";"2003";"2628.59"
"29";"Male";"2004";"2658.61"
"29";"Male";"2005";"2588.42"
"29";"Male";"2006";"2877.41"
"29";"Male";"2007";"2920.37"
"29";"Male";"2008";"2973.25"
"29";"Male";"2009";"3048.44"
"29";"Male";"2010";"2946.2"
"29";"Male";"2011";"3024.24"
"29";"Male";"2012";"3138.24"
"29";"Male";"2013";"3053.22"
"29";"Male";"2014";"3208.26"
"29";"Male";"2015";"3629.25"
"29";"Male";"2016";"3834.27"
"29";"Male";"2017";"4118.26"
"29";"Male";"2018";"4050.3"
"29";"Male";"2019";"4272.3"
"29";"Male";"2020";"5329.24"
"30";"Female";"2000";"1259.07"
"30";"Female";"2001";"1373.1"
"30";"Female";"2002";"1274.07"
"30";"Female";"2003";"1193.07"
"30";"Female";"2004";"1120.07"
"30";"Female";"2005";"1226.05"
"30";"Female";"2006";"1183.05"
"30";"Female";"2007";"1224.04"
"30";"Female";"2008";"1256.04"
"30";"Female";"2009";"1374.09"
"30";"Female";"2010";"1412.04"
"30";"Female";"2011";"1416.04"
"30";"Female";"2012";"1497.06"
"30";"Female";"2013";"1404.04"
"30";"Female";"2014";"1365.06"
"30";"Female";"2015";"1602.05"
"30";"Female";"2016";"1725.06"
"30";"Female";"2017";"1788.05"
"30";"Female";"2018";"1902.04"
"30";"Female";"2019";"1881.06"
"30";"Female";"2020";"2339.06"
"30";"Male";"2000";"2764.67"
"30";"Male";"2001";"3011.83"
"30";"Male";"2002";"2891.68"
"30";"Male";"2003";"2715.61"
"30";"Male";"2004";"2468.57"
"30";"Male";"2005";"2716.44"
"30";"Male";"2006";"2798.4"
"30";"Male";"2007";"2892.36"
"30";"Male";"2008";"2980.25"
"30";"Male";"2009";"2926.42"
"30";"Male";"2010";"3012.21"
"30";"Male";"2011";"3038.24"
"30";"Male";"2012";"3088.24"
"30";"Male";"2013";"3204.23"
"30";"Male";"2014";"3158.26"
"30";"Male";"2015";"3506.24"
"30";"Male";"2016";"3958.27"
"30";"Male";"2017";"4033.25"
"30";"Male";"2018";"4196.31"
"30";"Male";"2019";"4303.3"
"30";"Male";"2020";"5570.25"
"31";"Female";"2000";"1369.08"
"31";"Female";"2001";"1374.1"
"31";"Female";"2002";"1413.08"
"31";"Female";"2003";"1348.08"
"31";"Female";"2004";"1244.08"
"31";"Female";"2005";"1274.06"
"31";"Female";"2006";"1330.06"
"31";"Female";"2007";"1281.04"
"31";"Female";"2008";"1320.04"
"31";"Female";"2009";"1287.08"
"31";"Female";"2010";"1353.04"
"31";"Female";"2011";"1542.04"
"31";"Female";"2012";"1485.06"
"31";"Female";"2013";"1502.04"
"31";"Female";"2014";"1520.06"
"31";"Female";"2015";"1639.06"
"31";"Female";"2016";"1906.06"
"31";"Female";"2017";"1914.06"
"31";"Female";"2018";"1869.05"
"31";"Female";"2019";"1942.06"
"31";"Female";"2020";"2304.06"
"31";"Male";"2000";"2894.71"
"31";"Male";"2001";"3066.85"
"31";"Male";"2002";"3117.73"
"31";"Male";"2003";"2914.65"
"31";"Male";"2004";"2735.63"
"31";"Male";"2005";"2788.45"
"31";"Male";"2006";"2949.41"
"31";"Male";"2007";"2822.35"
"31";"Male";"2008";"2873.24"
"31";"Male";"2009";"2905.42"
"31";"Male";"2010";"2991.2"
"31";"Male";"2011";"3106.24"
"31";"Male";"2012";"3210.25"
"31";"Male";"2013";"3222.24"
"31";"Male";"2014";"3420.28"
"31";"Male";"2015";"3575.25"
"31";"Male";"2016";"4012.27"
"31";"Male";"2017";"4246.27"
"31";"Male";"2018";"4097.3"
"31";"Male";"2019";"4279.29"
"31";"Male";"2020";"5639.25"
"32";"Female";"2000";"1463.08"
"32";"Female";"2001";"1558.11"
"32";"Female";"2002";"1566.1"
"32";"Female";"2003";"1463.08"
"32";"Female";"2004";"1485.09"
"32";"Female";"2005";"1487.06"
"32";"Female";"2006";"1379.06"
"32";"Female";"2007";"1408.05"
"32";"Female";"2008";"1366.05"
"32";"Female";"2009";"1436.09"
"32";"Female";"2010";"1470.04"
"32";"Female";"2011";"1554.04"
"32";"Female";"2012";"1510.06"
"32";"Female";"2013";"1614.04"
"32";"Female";"2014";"1653.07"
"32";"Female";"2015";"1847.06"
"32";"Female";"2016";"1977.06"
"32";"Female";"2017";"2027.06"
"32";"Female";"2018";"2065.06"
"32";"Female";"2019";"1993.06"
"32";"Female";"2020";"2529.06"
"32";"Male";"2000";"2918.71"
"32";"Male";"2001";"3014.84"
"32";"Male";"2002";"3086.72"
"32";"Male";"2003";"3250.6"
"32";"Male";"2004";"3032.7"
"32";"Male";"2005";"2958.48"
"32";"Male";"2006";"2862.41"
"32";"Male";"2007";"2852.36"
"32";"Male";"2008";"2817.23"
"32";"Male";"2009";"2884.42"
"32";"Male";"2010";"2920.21"
"32";"Male";"2011";"3111.24"
"32";"Male";"2012";"3157.25"
"32";"Male";"2013";"3207.24"
"32";"Male";"2014";"3374.28"
"32";"Male";"2015";"3739.26"
"32";"Male";"2016";"4149.28"
"32";"Male";"2017";"4431.28"
"32";"Male";"2018";"4228.32"
"32";"Male";"2019";"4270.3"
"32";"Male";"2020";"5521.25"
"33";"Female";"2000";"1622.09"
"33";"Female";"2001";"1639.12"
"33";"Female";"2002";"1630.09"
"33";"Female";"2003";"1728.1"
"33";"Female";"2004";"1610.1"
"33";"Female";"2005";"1583.06"
"33";"Female";"2006";"1500.06"
"33";"Female";"2007";"1413.04"
"33";"Female";"2008";"1374.05"
"33";"Female";"2009";"1550.1"
"33";"Female";"2010";"1447.04"
"33";"Female";"2011";"1566.04"
"33";"Female";"2012";"1637.06"
"33";"Female";"2013";"1664.05"
"33";"Female";"2014";"1778.07"
"33";"Female";"2015";"1928.06"
"33";"Female";"2016";"2026.06"
"33";"Female";"2017";"2167.06"
"33";"Female";"2018";"2139.06"
"33";"Female";"2019";"2274.08"
"33";"Female";"2020";"2655.06"
"33";"Male";"2000";"3162.77"
"33";"Male";"2001";"3241.9"
"33";"Male";"2002";"3315.5"
"33";"Male";"2003";"3330.88"
"33";"Male";"2004";"3190.08"
"33";"Male";"2005";"3099.5"
"33";"Male";"2006";"3027.43"
"33";"Male";"2007";"2931.37"
"33";"Male";"2008";"2991.25"
"33";"Male";"2009";"2851.41"
"33";"Male";"2010";"2961.2"
"33";"Male";"2011";"3064.24"
"33";"Male";"2012";"3189.25"
"33";"Male";"2013";"3400.24"
"33";"Male";"2014";"3438.28"
"33";"Male";"2015";"3833.26"
"33";"Male";"2016";"4219.29"
"33";"Male";"2017";"4452.28"
"33";"Male";"2018";"4340.32"
"33";"Male";"2019";"4407.31"
"33";"Male";"2020";"5689.25"
"34";"Female";"2000";"1788.1"
"34";"Female";"2001";"1782.13"
"34";"Female";"2002";"1736.1"
"34";"Female";"2003";"1763.1"
"34";"Female";"2004";"1832.1"
"34";"Female";"2005";"1746.08"
"34";"Female";"2006";"1660.06"
"34";"Female";"2007";"1632.05"
"34";"Female";"2008";"1540.06"
"34";"Female";"2009";"1615.1"
"34";"Female";"2010";"1550.04"
"34";"Female";"2011";"1706.04"
"34";"Female";"2012";"1640.06"
"34";"Female";"2013";"1784.05"
"34";"Female";"2014";"1854.08"
"34";"Female";"2015";"1995.06"
"34";"Female";"2016";"2183.06"
"34";"Female";"2017";"2281.06"
"34";"Female";"2018";"2173.06"
"34";"Female";"2019";"2203.07"
"34";"Female";"2020";"2689.06"
"34";"Male";"2000";"3535.86"
"34";"Male";"2001";"3417.95"
"34";"Male";"2002";"3375.08"
"34";"Male";"2003";"3356.75"
"34";"Male";"2004";"3374.43"
"34";"Male";"2005";"3482.56"
"34";"Male";"2006";"3372.48"
"34";"Male";"2007";"3192.4"
"34";"Male";"2008";"2978.24"
"34";"Male";"2009";"3061.44"
"34";"Male";"2010";"2877.2"
"34";"Male";"2011";"3079.24"
"34";"Male";"2012";"3191.25"
"34";"Male";"2013";"3407.25"
"34";"Male";"2014";"3693.31"
"34";"Male";"2015";"3955.27"
"34";"Male";"2016";"4408.3"
"34";"Male";"2017";"4599.29"
"34";"Male";"2018";"4373.33"
"34";"Male";"2019";"4649.32"
"34";"Male";"2020";"5856.27"
"35";"Female";"2000";"2034.11"
"35";"Female";"2001";"2008.15"
"35";"Female";"2002";"1950.11"
"35";"Female";"2003";"1974.11"
"35";"Female";"2004";"1877.11"
"35";"Female";"2005";"1924.08"
"35";"Female";"2006";"1957.08"
"35";"Female";"2007";"1890.07"
"35";"Female";"2008";"1793.07"
"35";"Female";"2009";"1669.11"
"35";"Female";"2010";"1699.06"
"35";"Female";"2011";"1695.04"
"35";"Female";"2012";"1783.06"
"35";"Female";"2013";"1898.06"
"35";"Female";"2014";"2030.08"
"35";"Female";"2015";"2063.06"
"35";"Female";"2016";"2317.07"
"35";"Female";"2017";"2383.06"
"35";"Female";"2018";"2394.06"
"35";"Female";"2019";"2332.08"
"35";"Female";"2020";"2861.06"
"35";"Male";"2000";"3862.94"
"35";"Male";"2001";"3899.08"
"35";"Male";"2002";"3636.85"
"35";"Male";"2003";"3554.8"
"35";"Male";"2004";"3620.83"
"35";"Male";"2005";"3570.57"
"35";"Male";"2006";"3794.54"
"35";"Male";"2007";"3417.43"
"35";"Male";"2008";"3153.27"
"35";"Male";"2009";"3213.46"
"35";"Male";"2010";"3060.22"
"35";"Male";"2011";"3060.24"
"35";"Male";"2012";"3226.25"
"35";"Male";"2013";"3363.24"
"35";"Male";"2014";"3593.3"
"35";"Male";"2015";"4028.28"
"35";"Male";"2016";"4465.31"
"35";"Male";"2017";"4665.3"
"35";"Male";"2018";"4701.35"
"35";"Male";"2019";"4671.33"
"35";"Male";"2020";"5931.26"
"36";"Female";"2000";"2287.12"
"36";"Female";"2001";"2337.17"
"36";"Female";"2002";"2181.13"
"36";"Female";"2003";"2117.62"
"36";"Female";"2004";"1959.11"
"36";"Female";"2005";"2068.08"
"36";"Female";"2006";"2117.08"
"36";"Female";"2007";"2058.07"
"36";"Female";"2008";"1887.07"
"36";"Female";"2009";"1868.12"
"36";"Female";"2010";"1869.06"
"36";"Female";"2011";"1903.05"
"36";"Female";"2012";"1831.06"
"36";"Female";"2013";"1892.06"
"36";"Female";"2014";"1978.08"
"36";"Female";"2015";"2245.07"
"36";"Female";"2016";"2462.08"
"36";"Female";"2017";"2462.06"
"36";"Female";"2018";"2508.06"
"36";"Female";"2019";"2471.08"
"36";"Female";"2020";"2977.06"
"36";"Male";"2000";"4276.54"
"36";"Male";"2001";"4256.18"
"36";"Male";"2002";"3959.94"
"36";"Male";"2003";"3837.86"
"36";"Male";"2004";"3645.84"
"36";"Male";"2005";"3581.58"
"36";"Male";"2006";"3776.53"
"36";"Male";"2007";"3776.47"
"36";"Male";"2008";"3478.29"
"36";"Male";"2009";"3374.48"
"36";"Male";"2010";"3129.22"
"36";"Male";"2011";"3178.25"
"36";"Male";"2012";"3338.26"
"36";"Male";"2013";"3386.25"
"36";"Male";"2014";"3660.3"
"36";"Male";"2015";"3944.27"
"36";"Male";"2016";"4568.32"
"36";"Male";"2017";"4805.3"
"36";"Male";"2018";"4692.35"
"36";"Male";"2019";"4854.34"
"36";"Male";"2020";"6068.27"
"37";"Female";"2000";"2610.14"
"37";"Female";"2001";"2610.19"
"37";"Female";"2002";"2507.14"
"37";"Female";"2003";"2395.64"
"37";"Female";"2004";"2252.13"
"37";"Female";"2005";"2159.09"
"37";"Female";"2006";"2176.08"
"37";"Female";"2007";"2189.08"
"37";"Female";"2008";"2212.08"
"37";"Female";"2009";"2153.14"
"37";"Female";"2010";"2001.06"
"37";"Female";"2011";"1935.06"
"37";"Female";"2012";"1924.08"
"37";"Female";"2013";"2006.06"
"37";"Female";"2014";"2190.09"
"37";"Female";"2015";"2206.08"
"37";"Female";"2016";"2442.08"
"37";"Female";"2017";"2659.08"
"37";"Female";"2018";"2584.06"
"37";"Female";"2019";"2628.08"
"37";"Female";"2020";"3284.08"
"37";"Male";"2000";"4625.63"
"37";"Male";"2001";"4855.35"
"37";"Male";"2002";"4540.06"
"37";"Male";"2003";"4241.94"
"37";"Male";"2004";"3965.91"
"37";"Male";"2005";"3929.64"
"37";"Male";"2006";"3871.55"
"37";"Male";"2007";"4067.51"
"37";"Male";"2008";"4028.34"
"37";"Male";"2009";"3674.53"
"37";"Male";"2010";"3403.24"
"37";"Male";"2011";"3346.26"
"37";"Male";"2012";"3484.28"
"37";"Male";"2013";"3435.25"
"37";"Male";"2014";"3649.3"
"37";"Male";"2015";"4018.28"
"37";"Male";"2016";"4558.31"
"37";"Male";"2017";"4924.32"
"37";"Male";"2018";"4880.37"
"37";"Male";"2019";"5067.35"
"37";"Male";"2020";"6489.29"
"38";"Female";"2000";"2804.15"
"38";"Female";"2001";"2974.21"
"38";"Female";"2002";"2796.16"
"38";"Female";"2003";"2716.16"
"38";"Female";"2004";"2491.14"
"38";"Female";"2005";"2401.11"
"38";"Female";"2006";"2388.1"
"38";"Female";"2007";"2419.08"
